"","gene","symbol","Description","Entrez"
"1462","AT4G26260","MIOX4","myo-inositol oxygenase 4(MIOX4)",828732
"1463","AT1G72180","AT1G72180","Leucine-rich receptor-like protein kinase family protein(AT1G72180)",843550
"1464","AT1G04440","CKL13","casein kinase like 13(CKL13)",839520
"1465","AT1G10720","AT1G10720","BSD domain-containing protein(AT1G10720)",837615
"1466","AT1G69570","CDF5","Dof-type zinc finger DNA-binding family protein(AT1G69570)",843293
"1467","AT1G75030","ATLP-3","thaumatin-like protein 3(TLP-3)",843841
"1468","AT1G52240","ATROPGEF11","rop guanine nucleotide exchange factor-like protein(ROPGEF11)",841654
"1469","AT4G25670","AT4G25670","stress response NST1-like protein(AT4G25670)",828672
"1470","AT5G05190","Y-1","hypothetical protein (DUF3133)(AT5G05190)",830401
"1471","AT1G28260","SMG7L","Telomerase activating protein Est1(AT1G28260)",839720
"1472","AT2G39200","MLO12","Seven transmembrane MLO family protein(MLO12)",818505
"1473","AT5G39610","ATNAC2","NAC domain containing protein 6(NAC6)",833957
"1474","AT4G24590","AT4G24590","RING finger protein(AT4G24590)",828561
"1475","AT5G07100","WRKY26","WRKY DNA-binding protein 26(WRKY26)",830601
"1476","AT5G54500","FQR1","flavodoxin-like quinone reductase 1(FQR1)",835538
"1477","AT4G38060","AT4G38060","hypothetical protein(AT4G38060)",829962
"1478","AT5G14470","GLCAK2","GHMP kinase family protein(AT5G14470)",831298
"1479","AT5G19230","AT5G19230","Glycoprotein membrane precursor GPI-anchored(AT5G19230)",832043
"1480","AT1G21400","F24J8.4","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein(AT1G21400)",838739
"1481","AT2G43910","HOL1","HARMLESS TO OZONE LAYER 1(HOL1)",818995
"1482","AT3G45300","IVD","isovaleryl-CoA-dehydrogenase(IVD)",823668
"1483","AT3G47340","ASN1","glutamine-dependent asparagine synthase 1(ASN1)",823888
"1484","AT5G20230","BCB","blue-copper-binding protein(BCB)",832145
"1485","AT1G07040","AT1G07040","plant/protein(AT1G07040)",837215
"1486","AT1G20630","CAT1","catalase 1(CAT1)",838652
"1487","AT1G76600","AT1G76600","poly polymerase(AT1G76600)",843993
"1488","AT3G15760","AT3G15760","cytochrome P450 family protein(AT3G15760)",820819
"1489","AT3G22160","VQ22","VQ motif-containing protein(AT3G22160)",821780
"1490","AT1G05340","AT1G05340","cysteine-rich TM module stress tolerance protein(AT1G05340)",837033
"1491","AT1G68620","CXE6","alpha/beta-Hydrolases superfamily protein(AT1G68620)",843192
"1492","AT1G16130","WAKL2","wall associated kinase-like 2(WAKL2)",838182
"1493","AT5G25770","AT5G25770","alpha/beta-Hydrolases superfamily protein(AT5G25770)",832646
"1494","AT5G48180","NSP5","nitrile specifier protein 5(NSP5)",834871
"1495","AT1G09260","AT1G09260","Chaperone DnaJ-domain superfamily protein(AT1G09260)",837447
"1496","AT5G65690","PCK2","phosphoenolpyruvate carboxykinase 2(PCK2)",836696
"1497","AT1G62760","AT1G62760","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT1G62760)",842574
"1498","AT1G15040","AT1G15040","Class I glutamine amidotransferase-like superfamily protein(GAT1_2.1)",838069
"1499","AT5G64190","AT5G64190","neuronal PAS domain protein(AT5G64190)",836540
"1500","AT3G51730","AT3G51730","saposin B domain-containing protein(AT3G51730)",824336
"1501","AT1G65845","AT1G65845","transmembrane protein(AT1G65845)",842895
"1502","AT1G73260","ATKTI1","kunitz trypsin inhibitor 1(KTI1)",843660
"1503","AT3G15500","NAC055","NAC domain containing protein 3(NAC3)",820789
"1504","AT3G52060","AT3G52060","core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT3G52060)",824369
"1505","AT2G38400","AGT3","alanine:glyoxylate aminotransferase 3(AGT3)",818421
"1506","AT3G06850","BCE2","2-oxoacid dehydrogenases acyltransferase family protein(BCE2)",819869
"1507","AT4G30270","XTH24","xyloglucan endotransglucosylase/hydrolase 24(XTH24)",829150
"1508","AT3G08760","ATSIK","Protein kinase superfamily protein(ATSIK)",820023
"1509","AT1G61370","AT1G61370","S-locus lectin protein kinase family protein(AT1G61370)",842431
"1510","AT2G13100","AT2G13100","Major facilitator superfamily protein(G3Pp5)",815792
"1511","AT2G47600","MHX","magnesium/proton exchanger(MHX)",819373
"1512","AT2G17740","AT2G17740","Cysteine/Histidine-rich C1 domain family protein(AT2G17740)",816283
"1513","AT5G44575","AT5G44575","hypothetical protein(AT5G44575)",834485
"1514","AT1G33817","AT1G33817","hypothetical protein(AT1G33817)",3766904
"1515","AT3G21080","AT3G21080","ABC transporter-like protein(AT3G21080)",821660
"1516","AT4G12470","AZI1","azelaic acid induced 1(AZI1)",826859
"1517","AT1G19160","AT1G19160","F-box family protein(AT1G19160)",838499
"1518","AT2G43620","AT2G43620","Chitinase family protein(AT2G43620)",818964
"1519","AT5G27845","AT5G27845","hypothetical protein(AT5G27845)",3770752
"1520","AT1G76650","CML38","calmodulin-like 38(CML38)",843998
"1521","AT4G01360","AT4G01360","BPS1-like protein(BPS3)",827971
"1522","AT3G04640","AT3G04640","glycine-rich protein(AT3G04640)",819622
"1523","AT1G27730","ZAT10","salt tolerance zinc finger(STZ)",839666
"1524","AT4G13395","DVL10","ROTUNDIFOLIA like 12(RTFL12)",5008138
"1525","AT1G68290","ENDO2","endonuclease 2(ENDO2)",843158
"1526","AT5G38240","AT5G38240","Protein kinase family protein(AT5G38240)",833806
"1527","AT4G21926","AT4G21926","hypothetical protein(AT4G21926)",6240612
"1528","AT4G39650","GGT2","gamma-glutamyl transpeptidase 2(GGT2)",830119
"1529","AT1G68150","WRKY9","WRKY DNA-binding protein 9(WRKY9)",843143
"1530","AT4G18425","AT4G18425","transmembrane protein, putative (DUF679)(AT4G18425)",827573
"1531","AT5G49290","ATRLP56","receptor like protein 56(RLP56)",834989
"1532","AT4G39410","WRKY13","WRKY DNA-binding protein 13(WRKY13)",830096
"1533","AT5G12340","AT5G12340","DUF4228 domain protein(AT5G12340)",831109
"1534","AT5G57510","AT5G57510","cotton fiber protein(AT5G57510)",835855
"1535","AT1G69920","GSTU12","glutathione S-transferase TAU 12(GSTU12)",843328
"1536","AT1G69930","GSTU11","glutathione S-transferase TAU 11(GSTU11)",843329
"1537","AT2G31420","AT2G31420","B3 domain protein (DUF313)(AT2G31420)",817700
"1538","AT3G19615","AT3G19615","beta-1,4-xylosidase(AT3G19615)",5008014
"1539","AT2G45570","CYP76C2","cytochrome P450, family 76, subfamily C, polypeptide 2(CYP76C2)",819165
"1540","AT3G55090","ABCG16","ABC-2 type transporter family protein(ABCG16)",824675
"1541","AT5G13080","WRKY75","WRKY DNA-binding protein 75(WRKY75)",831147
"1542","AT1G06050","AT1G06050","ENHANCED DISEASE RESISTANCE-like protein (DUF1336)(AT1G06050)",837114
"1543","AT2G03360","AT2G03360","Glycosyltransferase family 61 protein(AT2G03360)",814865
"1544","AT1G33950","AT1G33950","Avirulence induced gene (AIG1) family protein(AT1G33950)",840292
"1545","AT3G20155","AT3G20155","hypothetical protein(AT3G20155)",821559
"1546","AT3G25600","CML16","Calcium-binding EF-hand family protein(AT3G25600)",822147
"1547","AT3G57450","AT3G57450","hypothetical protein(AT3G57450)",28719408
"1548","AT2G25250","AT2G25250","serine/arginine repetitive matrix-like protein(AT2G25250)",817063
"1549","AT5G64660","PUB27","CYS, MET, PRO, and GLY protein 2(CMPG2)",836587
"1550","AT1G32920","AT1G32920","hypothetical protein(AT1G32920)",28717292
"1551","AT3G56880","AT3G56880","VQ motif-containing protein(AT3G56880)",824855
"1552","AT2G39650","AT2G39650","cruciferin (DUF506)(AT2G39650)",818548
"1553","AT3G23250","MYB15","myb domain protein 15(MYB15)",821904
"1554","AT1G18740","AT1G18740","ROH1, putative (DUF793)(AT1G18740)",838456
"1555","AT3G46620","AT3G46620","zinc finger (C3HC4-type RING finger) family protein(RDUF1)",823815
"1556","AT3G19270","CYP707A4","cytochrome P450, family 707, subfamily A, polypeptide 4(CYP707A4)",821461
"1557","AT5G59820","ZAT12","C2H2-type zinc finger family protein(RHL41)",836103
"1558","AT1G15010","AT1G15010","mediator of RNA polymerase II transcription subunit(AT1G15010)",838066
"1559","AT3G61190","BAP1","BON association protein 1(BAP1)",825291
"1560","AT5G27610","ALY1","protein ALWAYS EARLY 1(ALY1)",832823
"1561","AT5G64910","AT5G64910","Serine/Threonine-kinase(AT5G64910)",836615
"1562","AT1G29860","WRKY71","WRKY DNA-binding protein 71(WRKY71)",839864
"1563","AT5G06370","AT5G06370","NC domain-containing protein-like protein(AT5G06370)",830525
"1564","AT5G07310","ERF115","Integrase-type DNA-binding superfamily protein(AT5G07310)",830622
"1565","AT5G64870","FLOT3","SPFH/Band 7/PHB domain-containing membrane-associated protein family(AT5G64870)",836610
"1566","AT3G16720","ATL2","TOXICOS EN LEVADURA 2(ATL2)",820924
"1567","AT5G66650","AT5G66650","calcium uniporter (DUF607)(AT5G66650)",836797
"1568","AT2G40140","CZF1","zinc finger (CCCH-type) family protein(CZF1)",818605
"1569","AT3G52800","SAP6","A20/AN1-like zinc finger family protein(AT3G52800)",824446
"1570","AT3G24400","AT3G24400","miscRNA(PERK2)",28719311
"1571","AT5G01715","AT5G01715","miscRNA(AT5G01715)",3770700
"1572","AT2G22880","AT2G22880","VQ motif-containing protein(AT2G22880)",816819
"1573","AT1G09070","SRC2","soybean gene regulated by cold-2(SRC2)",837428
"1574","AT1G03260","AT1G03260","SNARE associated Golgi protein family(AT1G03260)",839546
"1575","AT5G05390","LAC12","laccase 12(LAC12)",830421
"1576","AT1G68700","AT1G68700","transmembrane protein(AT1G68700)",28717409
"1577","AT3G01170","AT3G01170","Ribosomal protein L34e superfamily protein(AT3G01170)",820469
"1578","AT3G11020","DREB2B","DRE/CRT-binding protein 2B(DREB2B)",820273
"1579","AT1G32928","AT1G32928","Avr9/Cf-9 rapidly elicited protein(AT1G32928)",3766886
"1580","AT2G26530","AR781","AR781, pheromone receptor-like protein (DUF1645)(AR781)",817194
"1581","AT3G32026","AT3G32026","hypothetical protein(AT3G32026)",3769227
"1582","AT5G37620","AT5G37620","Cysteine/Histidine-rich C1 domain family protein(AT5G37620)",833740
"1583","AT5G23360","AT5G23360","GRAM domain-containing protein / ABA-responsive protein-like protein(AT5G23360)",832400
"1584","AT5G57560","XTH22","Xyloglucan endotransglucosylase/hydrolase family protein(TCH4)",835860
"1585","AT3G55646","AT3G55646","TPRXL(AT3G55646)",3769719
"1586","AT1G64380","ERF061","Integrase-type DNA-binding superfamily protein(AT1G64380)",842745
"1587","AT3G30580","AT3G30580","hypothetical protein(AT3G30580)",822772
"1588","AT2G36770","UGT73C4","UDP-Glycosyltransferase superfamily protein(AT2G36770)",818249
"1589","AT3G21660","PUX6","UBX domain-containing protein(AT3G21660)",821720
"1590","AT3G05936","AT3G05936","hypothetical protein(AT3G05936)",6240608
"1591","AT4G18280","AT4G18280","glycine-rich cell wall protein-like protein(AT4G18280)",827554
"1592","AT4G29570","CDA8","Cytidine/deoxycytidylate deaminase family protein(AT4G29570)",829078
"1593","AT4G33800","AT4G33800","hypothetical protein(AT4G33800)",829522
"1594","AT4G24760","AT4G24760","alpha/beta-Hydrolases superfamily protein(AT4G24760)",828578
"1595","AT1G19380","AT1G19380","sugar, putative (DUF1195)(AT1G19380)",838521
"1596","AT5G67300","MYB44","myb domain protein r1(MYBR1)",836865
"1597","AT5G33390","AT5G33390","glycine-rich protein(AT5G33390)",833329
"1598","AT1G79660","AT1G79660","ephrin-A3 protein(AT1G79660)",844305
"1599","AT2G30360","CIPK11","SOS3-interacting protein 4(SIP4)",817586
"1600","AT2G38500","AT2G38500","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT2G38500)",818432
"1601","AT5G39240","AT5G39240","transcription factor UPBEAT-like protein(AT5G39240)",833920
"1602","AT4G33467","AT4G33467","hypothetical protein(AT4G33467)",5008180
"1603","AT2G18970","AT2G18970","hypothetical protein(AT2G18970)",816414
"1604","AT4G25380","SAP10","stress-associated protein 10(SAP10)",828641
"1605","AT1G15430","AT1G15430","hypothetical protein (DUF1644)(AT1G15430)",838114
"1606","AT5G62470","MYB96","myb domain protein 96(MYB96)",836367
"1607","AT2G20150","AT2G20150","hypothetical protein(AT2G20150)",816535
"1608","AT2G20880","ERF053","Integrase-type DNA-binding superfamily protein(ERF53)",816622
"1609","AT4G28811","BHLH119","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT4G28811)",5008170
"1610","AT3G27440","UKL5","uridine kinase-like 5(UKL5)",822365
"1611","AT1G59860","HSP17.6A","HSP20-like chaperones superfamily protein(AT1G59860)",842280
"1612","AT5G17850","CCX2","Sodium/calcium exchanger family protein(AT5G17850)",831653
"1613","AT2G37740","ATZFP10","zinc-finger protein 10(ZFP10)",818351
"1614","AT3G23170","AT3G23170","hypothetical protein(AT3G23170)",821893
"1615","AT1G72940","AT1G72940","Toll-Interleukin-Resistance (TIR) domain-containing protein(AT1G72940)",843625
"1616","AT4G30430","TET9","tetraspanin9(TET9)",829166
"1617","AT3G23630","IPT7","isopentenyltransferase 7(IPT7)",821943
"1618","AT5G24860","FPF1","flowering promoting factor 1(FPF1)",832555
"1619","AT2G37430","ZAT11","C2H2 and C2HC zinc fingers superfamily protein(ZAT11)",818319
"1620","AT1G16360","ALIS4","LEM3 (ligand-effect modulator 3) family protein / CDC50 family protein(AT1G16360)",838205
"1621","AT1G60190","PUB19","ARM repeat superfamily protein(PUB19)",842314
"1622","AT5G45630","AT5G45630","senescence regulator (Protein of unknown function, DUF584)(AT5G45630)",834603
"1623","AT2G27080","AT2G27080","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT2G27080)",817250
"1624","AT5G37770","CML24","EF hand calcium-binding protein family(TCH2)",833755
"1625","AT5G26030","HEM15","ferrochelatase 1(FC1)",832672
"1626","AT2G28400","AT2G28400","senescence regulator (Protein of unknown function, DUF584)(AT2G28400)",817388
"1627","AT5G54165","AT5G54165","Avr9/Cf-9 rapidly elicited protein(AT5G54165)",6241133
"1628","AT4G22710","CYP706A2","cytochrome P450, family 706, subfamily A, polypeptide 2(CYP706A2)",828367
"1629","AT5G67140","AT5G67140","F-box/RNI-like superfamily protein(AT5G67140)",836849
"1630","AT1G66480","AT1G66480","plastid movement impaired 2(AT1G66480)",842966
"1631","AT2G36210","AT2G36210","SAUR-like auxin-responsive protein family(AT2G36210)",818193
"1632","AT4G30180","AT4G30180","hypothetical protein(AT4G30180)",829141
"1633","AT5G67470","FH6","formin homolog 6(FH6)",836883
"1634","AT5G28540","MED37A","heat shock protein 70 (Hsp 70) family protein(BIP1)",832950
"1635","AT1G07090","LSH6","LIGHT-DEPENDENT SHORT HYPOCOTYLS-like protein (DUF640)(LSH6)",837220
"1636","AT3G03170","AT3G03170","hypothetical protein(AT3G03170)",821064
"1637","AT1G55120","CWINV3","beta-fructofuranosidase 5(FRUCT5)",841955
"1638","AT1G17620","AT1G17620","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT1G17620)",838339
"1639","AT1G60610","AT1G60610","SBP (S-ribonuclease binding protein) family protein(AT1G60610)",842355
"1640","AT2G41380","AT2G41380","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT2G41380)",818736
"1641","AT4G26890","MAPKKK16","mitogen-activated protein kinase kinase kinase 16(MAPKKK16)",828796
"1642","AT3G12710","AT3G12710","DNA glycosylase superfamily protein(AT3G12710)",820453
"1643","AT3G18820","RABG3F","RAB GTPase homolog G3F(RAB7B)",821415
"1644","AT1G48440","AT1G48440","B-cell receptor-associated 31-like protein(AT1G48440)",841265
"1645","AT1G23205","AT1G23205","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT1G23205)",838929
"1646","AT3G53210","AT3G53210","nodulin MtN21 /EamA-like transporter family protein(UMAMIT6)",824487
"1647","AT5G18840","AT5G18840","Major facilitator superfamily protein(AT5G18840)",832002
"1648","AT5G57740","XBAT32","hypothetical protein(XBAT32)",835882
"1649","AT1G61255","AT1G61255","hypothetical protein(AT1G61255)",842419
"1650","AT2G17720","P4H5","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(P4H5)",816281
"1651","AT1G30620","MUR4","NAD(P)-binding Rossmann-fold superfamily protein(MUR4)",839942
"1652","AT3G49120","PER34","peroxidase CB(PRXCB)",824073
"1653","AT1G44170","ALDH3H1","aldehyde dehydrogenase 3H1(ALDH3H1)",841020
"1654","AT5G25940","AT5G25940","early nodulin-like protein(AT5G25940)",832663
"1655","AT1G71140","AT1G71140","MATE efflux family protein(AT1G71140)",843454
"1656","AT3G60120","BGLU27","beta glucosidase 27(BGLU27)",825182
"1657","AT2G32210","AT2G32210","cysteine-rich/transmembrane domain A-like protein(AT2G32210)",817780
"1658","AT4G25250","AT4G25250","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT4G25250)",828628
"1659","AT3G56891","AT3G56891","Heavy metal transport/detoxification superfamily protein(AT3G56891)",6240272
"1660","AT4G22590","TPPG","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(TPPG)",828355
"1661","AT5G23850","AT5G23850","O-glucosyltransferase rumi-like protein (DUF821)(AT5G23850)",832450
"1662","AT2G25110","SDF2","stromal cell-derived factor 2-like protein precursor(SDF2)",817049
"1663","AT2G37110","AT2G37110","PLAC8 family protein(AT2G37110)",818287
"1664","AT4G17615","CBL1","calcineurin B-like protein 1(CBL1)",827481
"1665","AT3G24840","SFH9","Sec14p-like phosphatidylinositol transfer family protein(AT3G24840)",822082
"1666","AT5G27520","PNC2","peroxisomal adenine nucleotide carrier 2(PNC2)",832812
"1667","AT1G50580","UGT79B5","UDP-Glycosyltransferase superfamily protein(AT1G50580)",841480
"1668","AT1G08590","PXL1","Leucine-rich receptor-like protein kinase family protein(AT1G08590)",837381
"1669","AT4G20890","TUBB9","tubulin beta-9 chain(TUB9)",827837
"1670","AT2G46780","AT2G46780","RNA-binding (RRM/RBD/RNP motifs) family protein(AT2G46780)",819291
"1671","AT3G20130","CYP705A22","cytochrome P450, family 705, subfamily A, polypeptide 22(CYP705A22)",821556
"1672","AT3G46290","HERK1","hercules receptor kinase 1(HERK1)",823774
"1673","AT4G21990","3-Apr","APS reductase 3(APR3)",828288
"1674","AT2G42850","CYP718","cytochrome P450, family 718(CYP718)",818885
